Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
17993,The Book of Salt,Monique Truong,"Truong, Monique",,"=""0099455455""","=""9780099455455""",2,3.52,,Paperback,261,2004,2003,2006/06/27,2008/03/29,book-club,book-club (#24),read,"A rather lazy discussion. Some loved it, others thought the narrator's voice rang false. The book was a bit of a muddle, with deliberate ambiguities, possibly reflecting the passivity of the narrator, who couldn't even control his own narrative.",,,1,,,0,,,,,
343881,Cloudstreet,Tim Winton,"Winton, Tim",,"=""0743234413""","=""9780743234412""",3,4.00,Scribner,Paperback,426,2002,1991,2006/09/12,2008/03/29,book-club,book-club (#23),read,"A different jumble of people, who mostly liked it. There were nits to pick at, such as insufficient motivation for Rose's forgiveness of her mother. And some of the symbolism and/or action we never did figure out.",,,1,,,0,,,,,
45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,"Shorto, Russell",,"=""1400078679""","=""9781400078677""",4,4.14,Vintage,Paperback,384,2005,2004,2006/09/26,2008/03/29,book-club,book-club (#22),read,"<br/>Bet you didn't know that everything good about American culture (religious tolerance, multi-culturalism, front stoops and cookies) came to use from the Dutch by way of New Amsterdam. Well, now you do.<br/><br/>The book was generally well liked, with quibbles for the weasally language (he must have seen...) for the details that there's no evidence for, and for the suspicion that he started with his premise and then looked for evidence to support it. All agreed that he has a good writing style.",,,1,,,0,,,,,
1458813,The Pine Island Paradox,Kathleen Dean Moore,"Moore, Kathleen Dean",,"=""1571312765""","=""9781571312761""",5,4.27,Milkweed Editions,Hardcover,247,2004,2004,2006/10/10,2008/03/29,book-club,book-club (#21),read,"By a philosophy prof and nature writer. Essays on stitching together the rent-asunder, mostly set in Alaska and Oregon. (She owns property on the Mary's River. She never described where it was, but I'm betting that it's between Blodget and Wren.)<br/><br/>Some new faces. Some new faces, who, from their comments, had been attracted by the environmental message of the book. So the book was preaching to the choir, yet again. We had a tendency to wander off the subject of the book, to our favorite camping spots, or love affairs with houses, or to practical matters, like how to buy furniture without a car.",,,1,,,0,,,,,
12595,Delta Wedding,Eudora Welty,"Welty, Eudora",,"=""0151247749""","=""9780151247745""",3,3.63,Houghton Mifflin Harcourt,Hardcover,336,1991,1946,2006/11/26,2008/03/29,book-club,book-club (#48),read,"The common view was that, though the writing was lush, and the characterizations apt, the novel did show the flaws that you might have expected from a first-time author.<br/><br/>The tone of the first chapter, from the point of view of a young child, was excellent. But she was not able to construct a story line that could be told from Laura's point of view, and had to flit from character to character to continue the narrative. (But only, to Bruce's disappointment, using female characters.)<br/><br/>There was no character development, no revelations, no resolution, no explanation of any of the odd (though interesting) characters that drifted through the delta.",,,1,,,0,,,,,
95141,The Kitchen Boy: A Novel of the Last Tsar,Robert Alexander,"Alexander, Robert",,"=""0142003816""","=""9780142003817""",2,3.91,Penguin Group,Paperback,229,2004,2003,2007/01/09,2008/03/29,book-club,book-club (#47),read,"The best thing that anyone could come up with was that the twist at the end was interesting. But it couldn't make up for the rest of the book, which was thin and repetitive.",,,1,,,0,,,,,
475,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,"Diamond, Jared",,"=""0143036556""","=""9780143036555""",3,3.93,Penguin Books Ltd. (London),Paperback,608,2005,2004,2007/01/23,2008/03/29,book-club,book-club (#50),read,"<br/>Everyone was glad that they had read (or had read part of) the book. But....<br/><br/>There was a suspicion that Diamond had started out with his conclusion, and then cherry-picked his facts to support it. Carolyn and Jenna certainly felt that his depictions of Montana and Chaco Canyon, respectively, were off the mark. And although he stated that he wrote the book from the middle of the road, to try to sway people to avert the impending doom, one would suspect that only leftist pinko people would actually manage to finish the book, and so the last chapters were merely preaching to the choir again.",,,1,,,0,,,,,
12545,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Roach, Mary",,"=""0141007451""","=""9780141007458""",3,4.06,Penguin,Paperback,304,2004,2003,2007/03/13,2008/03/29,book-club,book-club (#51),read,"It certainly was interesting. Some people found it fascinating, while others discovered themselves to be squeamish and had to skip portions of the book. (Well, some of it certainly got pretty gross.) The witty language was mostly appreciated, for the sake of making the subject matter more palatable, but it could grate, or seem disrepectful.",,,1,,,0,,,,,
18545,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,"Stoppard, Tom",,"=""0802132758""","=""9780802132758""",4,4.06,Grove Press,Paperback,126,1994,1966,2007/04/10,2008/03/29,"book-club, play","book-club (#53), play (#2)",read,"Witty and bleak at the same time. A satire on the nature of playwrights, plays and actors? Or just a joke on us?",,,1,,,0,,,,,
78508,The River of Doubt: Theodore Roosevelt's Darkest Journey,Candice Millard,"Millard, Candice",,"=""0767913736""","=""9780767913737""",3,4.16,Anchor Books,Paperback,416,2006,2005,2008/04/08,2008/04/12,book-club,book-club (#71),read,"Lively discussions. Some of us liked it, some of us didn't. We were all struck by how poorly prepared the party was for the expedition, and how most of them none-the-less managed to survive it. We all found the single map in the book unsatisfying (I was the only one who had thought to go to google maps to look at it), so Susan dragged in a couple of atlases from the reference desk.",,,1,,,0,,,,,
3872,A History of the World in 6 Glasses,Tom Standage,"Standage, Tom",,"=""0802715524""","=""9780802715524""",3,3.76,Bloomsbury,Paperback,336,2006,2005,2008/03/25,2008/03/29,book-club,book-club (#70),read,"Mostly enjoyable, filled with interesting factoids. Perhaps a bit dry. And with a lot of history left out for lack of room. And with some alcoholic and caffeinated drinks left out, because they weren't important at the time and place that he was interested in.<br/><br/>He focused on the superpower of the world in whichever period of history, and how their drink of choice influenced them. For most of history, drink provided a means of rendering water safe to drink. Only in the past century, the ""American"" century, has water truly become safe. And our contribution turns out to have been completely non-nutritious soda pop.",,,1,,,0,,,,,
43641,Water for Elephants,Sara Gruen,"Gruen, Sara",,"=""1565125606""","=""9781565125605""",4,4.09,Algonquin Books,Paperback,335,2007,2006,2008/03/11,2008/04/12,book-club,book-club (#72),read,"Generally well-received. And the ambiguous initial flashback fooled just about everyone. It was well researched, and aside from the plot, a fascinating glimpse into circus life during the depression.",,,1,,,0,,,,,
1749092,"Grammar Is a Sweet, Gentle Song",Érik Orsenna,"Orsenna, Érik",,"=""0807615315""","=""9780807615317""",4,3.73,George Braziller Inc.,Hardcover,120,2004,2001,2008/03/03,2008/04/12,,,read,"A sweet little children's book, sort of a 'Phantom Tollbooth' about French grammar. Much simplified French grammar. The 'factory' only dealt out three tenses and one mood, and that only in third-person singular - a far cry from the reams of verb forms possible in French. It would be interesting to read it in the original French and see what grammar is actually used in the text.",,,1,,,0,,,,,
97473,Special Topics in Calamity Physics,Marisha Pessl,"Pessl, Marisha",,"=""0143112120""","=""9780143112129""",2,3.70,Penguin Books,Paperback,514,2007,2006,2008/01/22,2008/03/29,book-club,book-club (#69),read,"<br/>I enjoyed it, but there were a number of critiques. It was thought to be too long, and needed some drastic editing. The characters for the most part were cartoonish, and the plot needed some tightening up. And an ambiguous ending is fine and good for a book espousing Great Truths, but not for a murder mystery. It was admitted that the premise was clever, however, and the word painting well-done. A pretty impressive debut novel.",,,1,,,0,,,,,
45369,Arthur & George,Julian Barnes,"Barnes, Julian",,"=""1400097037""","=""9781400097036""",3,3.71,Vintage International,Paperback,445,2007,2005,2007/12/11,2008/03/29,book-club,book-club (#59),read,"An odd sort of book, setting up its two main characters and spending half the book letting the reader wonder what in the world these two might have in common. It was so throughly researched that it read like non-fiction. Both characters were trapped by the codes that they lived by - George by a miscarriage of justice, and Arthur by the code of chivalry that prevented him from forsaking his dying wife. But Arthur's quest to defend George proved him worthy to be Jean's husband. Maybe.",,,1,,,0,,,,,
240741,Waxwings,Jonathan Raban,"Raban, Jonathan",,"=""0375709053""","=""9780375709050""",4,3.38,Vintage,Paperback,288,2004,2003,2007/11/27,2008/03/29,book-club,book-club (#60),read,"A larger than usual group. And we were so eager that we started talking before everyone had sat down. The feelings toward the book were mostly positive, thinking that it was a well-written description of Seattle during the heady dot-com era. It was put forward that it was actually an indictment of greedy Americans, and was written for a British audience, rather than an American one. And Bill called out the symbolism of the final scene, where the flock of waxwings descends on the tree, stripping it bare, before flying off to find another tree to denude.",,,1,,,0,,,,,
43081,"Marching Powder: A True Story of Friendship, Cocaine, and South America's Strangest Jail",Rusty Young,"Young, Rusty",Thomas McFadden,"=""0312330340""","=""9780312330347""",1,4.27,St. Martin's Griffin,Paperback,400,2004,2003,2007/11/13,2008/03/29,book-club,book-club (#61),read,"There was some discussion about how factual the book might be, and of how much of it was Young's writing, and how much McFadden's (or maybe, how much was the cocaine talking). The language of the book, supposedly narrated by a man who could spin yarns to a spell-bound audience, was strangely dull.",,,1,,,0,,,,,
1103,Snow Flower and the Secret Fan,Lisa See,"See, Lisa",,"=""0812968069""","=""9780812968064""",4,4.08,Random House ,Paperback,269,2006,2005,2007/10/09,2008/03/29,book-club,book-club (#58),read,"A small group of old familars to start with. We were cringing at the descriptions of foot-binding, and remarking on how well the book had shown us a window into a time and place completely foreign to us, but a fresh face came running in, apologizing profusely for being late. She grew up in a village in Taiwan, and for her, the book brought back vivid memories of her childhood. (And she was astonished to learn that See doesn't speak Chinese.)<br/><br/>We rambled on about relationships between women (in-laws in particular), the advantages and disadvantages for arranged marriages vs marrying for love...",,,1,,,0,,,,,
156392,Winter in the Blood,James Welch,"Welch, James",,"=""0140086447""","=""9780140086447""",4,3.86,Penguin Books,Paperback,177,1986,1974,2007/09/25,2008/03/29,book-club,book-club (#57),read,"Generally thought good. The images of the Montana landscape were impressive. But the disjointed narrative and the absurdism in the dialog made it hard slogging at times. (Although the choppiness and weird dialog might have been representative of the narrator's alienation from his family and culture. Or it could have simply been a way to protray his spells of drunkeness.)<br/><br/>Carolyn told about growing up in Montana, and how cold (or hot), dry and poor the locale of the book was. She also told of arranging a talk between Welch and 20 French exchange students 10 years ago. She read the book then, and was struck by its magic. (And was not so struck when she re-read it this year.) Bruce told of summers in rural Texas, and of raising farm animals in Escatada.",,,1,,,0,,,,,
242583,Not Buying It: My Year Without Shopping,Judith Levine,"Levine, Judith",,"=""0743269365""","=""9780743269360""",3,2.93,Atria Books,Paperback,288,2007,2006,2007/09/11,2008/03/29,book-club,book-club (#56),read,"<br/>All females. So we couldn't get the male perspective on shopping. Amongst the females, though, it ranged widely, from desiring acquisitions, to hating to shop, to loving to shop, for exactly 3 hours each year during the Nordstrom sale, to buying clothes at Goodwill, but organic food at FF.",,,1,,,0,,,,,
21,A Short History of Nearly Everything,Bill Bryson,"Bryson, Bill",,"=""076790818X""","=""9780767908184""",4,4.20,Broadway Books,Paperback,544,2004,2003,2007/04/24,2008/03/29,book-club,book-club (#54),read,"It was well liked all around. Carolyn read it once and nearly finished it a second time. Bruce read it four times. Jenna picked it up and read random chapters from time to time. The humor was appreciated (although sometimes the glibness was distracting). He made the science pretty clear, with analogies and tricks to visualize the vast expanses of time and distance involved. There was wonderment at how much he managed to cram into the book, and on how he decided what to leave out. (There's a suspicion that he only picked the most colorful characters to give antedotes about - or maybe he just picked the most colorful antedotes.)",,,1,,,0,,,,,
